-1.95257	-3.85458	-2.5501	-0.825078	0	-1.44668	0.426866	0	0	-2.75143
-0.724581	-3.04055	-0.449556	2.23585	3.16119	-0.245769	-1.11891	0.173612	-0.159232	0.997797
0	0	0	0	0	0	-11.3697	0	0.801732	8.53197
-9.79164	-4.3732	0	0	0	0	0	1.8685	0	0
-0.0905723	-2.07173	-2.09402	0	1.67913	0	-1.06789	0.314967	0	-1.02781
-0.400558	-3.07909	-0.499886	2.55097	1.98962	-0.135342	-1.24614	0	-0.173187	0
0	3.623	0	3.02623	0	1.20838	0	3.35361	1.47584	0
0	0	-0.347412	0	2.34478	0	-10.1525	9.31332	0	0
-0.216223	-3.42066	0	3.43307	1.42389	0.277766	-1.48588	0	0.0141142	-0.687938
-1.24615	0	0	-2.36216	-2.82672	-0.908097	0	0	0.276915	-6.34377
-0.88393	-3.82264	-1.7413	1.15934	0	-0.274084	-1.62986	0	-0.123879	-1.81704
-0.482532	-1.69833	-1.42571	0	0	0	-3.20027	1.98756	0	-2.1402
-0.508192	-3.01245	-1.05132	1.23476	0.195571	0	-1.37575	0	-0.10186	-2.30693
-2.55189	-1.80031	0	-0.925333	0	-0.152709	0	0	0.14474	-3.45037
0	0	0	0	-3.45123	-2.04823	0	0.611776	0	-5.64061
-2.63746	-1.56702	1.09165	0	0	0	0	0	0.117163	-3.47484
0	0	-7.55046	0	-6.28878	0	1.3125	1.09554	1.38083	-3.3664
0	0	-6.56946	-0.333763	-3.52041	0.220215	-1.24911	2.89474	1.05668	-1.69459
0	-2.22886	-0.379644	1.5584	1.65095	0.152814	-1.23262	0	-0.0426585	-1.16688
0	-1.10191	0	1.4673	1.40972	0.327956	-0.897032	0	0	-1.22146
0	0	0	0	-3.20281	-0.703732	-0.452927	-0.109817	0	-5.51612
0.650832	0	0	0.678415	-3.05191	-1.63691	0	0	-0.136489	-5.13632
0	0	0	9.83593	0	2.70542	0	0	1.10298	4.83129
0.192787	-1.90827	0.613814	5.95472	0	0.932	-1.9916	0	0	0.775325
0	1.62727	1.23128	7.73219	2.51807	2.67038	0	0.276735	0.860536	5.11815
0	4.16656	0.016115	0	0	0.468121	0.117601	0	0	0
0	0.612825	2.77527	5.53332	0	1.01764	-1.61833	-0.65146	-0.424354	0.694893
0.098381	-1.2068	0	0	7.13186	0	1.59303	0	0.473019	1.13476
0	0	-7.00324	-4.56311	0	-0.265361	0	0	0.0260583	-0.821519
0	0	0.730083	-0.69658	6.43198	0	2.00888	0	0.592705	0
0	0	-0.375365	1.62385	2.6054	0	0.0516564	0	0.0349949	1.01174
0	-0.186987	-7.10522	-4.15691	0.720594	0	-0.0609919	0	0	0
0	0	0.557103	2.33581	2.4295	0	-0.147964	0	-0.0732756	0.712436
0	0.665951	-5.76866	-3.42838	0.935906	0	0	0	0	0.387337
0	3.57675	-0.64872	-0.477536	0	0.454007	0	0	9.22794e-05	-0.270352
0	3.87334	0.238504	0.38233	0	0.449219	0	0	0	0
0	0	0	1.70725	3.36729	0	0.100421	0	0	1.40397
0	4.09075	0	0	0	0.533379	0	0	0	-0.0046024
0	0	-5.62515	-3.15311	1.08365	0	0	0	0	0
0	4.00618	0.386824	0.397808	0	0.450147	0	0	0	0
0	4.08564	0	-0.181646	-1.20321	0.233675	0	0.0622154	0	-1.16844
0	3.34383	-0.896846	-0.41273	0.192333	0.460493	0	0	0	0
0	3.01295	-0.569268	0	0.162367	0.354056	0	0	0	-0.175701
0	0.536115	-6.16479	-3.87038	0	-0.191344	0	0	0	-0.536218
0	3.13756	-0.522085	0	0.329095	0.425072	0	0	0	0
0	3.01755	0	0.673	0	0.453827	-0.386588	0	-0.060328	0
0	2.63048	-0.432634	0.365585	0.503855	0.330544	0	0	-0.035529	0
0	0.358884	0	1.09678	4.29642	0	0.332561	0	0	1.85811
0.41764	-2.07309	0	3.3064	3.3824	0	0	0	0.12672	0.749511
0	-0.221965	0	0	6.07566	0.0882881	1.62097	0.166633	0.41378	0.822563
