2.40808	5.13881	1.63526	0	0	0	1.67977	1.41313	1.65224	0
0.729764	0.0155401	0	0.739994	1.0166	1.29521	0.0427528	2.19949	0	1.35328
0	0	0	0.770454	0	0	20.4403	11.5645	0	23.9929
2.13304	0.0357593	0.00300674	0.790764	1.08347	0.816922	0.0468688	0	0	0
0.0598187	0	0	0	0	0.708388	0	0.00553285	0.0162462	0.448665
0	0	0	0.499357	0	0.680598	0	0.14271	0	0
1.01466	0.0210065	0.698673	0	0.0709217	0.189503	0	0	7.44062	8.45158
0	0	0	3.92123	0	8.75023	0	0	0	2.03782
0	0	0.0196614	0.924693	0	0.710604	0	0.169932	0.217499	0
1.01078	0	0.910923	0	0.225204	0.8617	0.0398699	0.0988287	0	0.462486
0.250705	0.0182876	0.396478	0.52865	0.472919	1.53993	0.0396077	0.14421	0.0909135	0.202646
0.47102	0.00108348	0.224566	0	0.298763	3.07746	0	0	0.0804042	0.419816
0	0	0.120535	0.165983	0.0897807	1.08995	0	0.244265	0.0340545	0.839912
1.6939	0	0.00538718	0.300106	0.0112687	0.749231	0	1.07423	0	0.202923
0	0	3.41974	0	2.17622	0.902454	0	2.65585	0.132949	0
1.88524	0	0	0.428833	0	1.23315	0	1.05037	0	0
0	0	0.493245	0	0.204771	0.0104346	0	0	8.6268	0
0.249586	0	0.138973	0.0770555	2.16781	0.659391	0	0.265542	5.80728	0
0.0157935	0.001388	0	0.161962	0.0636633	0.86476	0	0.0548655	0.0197167	0.0765254
0.0564401	0	0	0.0563902	0.245737	0.773525	0	0.0756038	0.0642178	0
0	0.00525854	1.94934	0	2.82309	0.832314	0	0	0	0.298632
0.109083	0	3.2059	0	4.09128	0.673661	0	1.70758	0.109614	0
0	0.0202922	0.837874	4.12911	0	0.00998297	0	0	11.889	21.1725
0.270568	0.00434665	0.0684947	1.13444	1.18034	0.623612	0	0	1.01388	1.70934
0.289027	0	2.01601	1.82389	0	0	0.00468483	0	6.88015	18.8198
0.00362782	0	0	0.802743	4.30705	0	0	0.00910418	0	0.209294
1.87868	0	0	0.0391665	8.09012	0.00659899	0	0.625439	0	0
0.971906	0	4.6008	0.0266446	3.80135	0	0	0	0	0
0	0	0	1.93078	0	0	0.00214389	0	0	5.71617
1.51236	0	4.38893	0	3.25517	0	0	0.0456835	0	0
0.025555	0	0.472399	0	0.0719535	0.00388767	0	0.177598	0	0
0	0	0.0325697	1.50827	0.0537962	0	0	0	0.00166886	5.32153
0.147772	0	0.311091	0	0.618119	0.00490321	0	0.0961949	0.0375446	0
0.0234869	0	0.0798347	1.39116	0	0	0	0.0268085	0	2.67421
0.00192441	0	0	0.879227	3.05582	0	0	0	0.00431573	0
0	0	0	0.646311	4.61545	0.000890776	0	0	0	0.21636
0	0	0.660701	0	0.0465792	0	0	0.281387	0.0289664	0.0481338
0.00409221	0	0	0.777159	4.06892	0	0	0	0.00136062	0.119255
0	0	0.0833398	1.17429	0	0.000636381	0.0011613	0	0	3.32546
0	0	0	0.654061	4.80895	0	0	0	0	0.272535
0.018691	0	0.105581	1.0452	5.39931	0	0	0	0	0
0	0	0.00394055	0.76631	2.87133	0	0	0	0.00199923	0
0.00821786	0	0.000966672	0.637485	3.16512	0	0	0	0	0
0	0	0	1.63903	0.0912685	0	0	0	0.000811199	4.05551
0.00378009	0	0.00895827	0.654505	2.85585	0	0	0	0	0
0.0567133	0	0	0.521602	3.79492	0	0	0.00893233	0	0
0.0221423	0	0.0138208	0.5015	2.83493	0	0	0	0.000564683	0
0.0780158	0	0.980778	0	0	0	0	0.445148	0.0783768	0.245637
0.279563	0	0.911012	0.199626	0	0	0.00410141	0	0.0277208	0.0781875
0.883502	0	3.57769	0	2.27689	0.00453579	0.0131651	0	0.00093661	0
